timestamp_utc,elapsed_seconds,errors,hikari_active,hikari_idle,hikari_pending,hikari_max,hikari_timeout_count,hikari_acquire_count,hikari_acquire_total_seconds,hikari_acquire_max_seconds,hikari_usage_count,hikari_usage_total_seconds,hikari_usage_max_seconds,http_active,process_cpu,system_cpu,jvm_memory_used_bytes,jvm_gc_pause_count,jvm_gc_pause_total_seconds,jvm_gc_pause_max_seconds,jvm_threads_live,tomcat_busy,tomcat_current,tomcat_config_max
2026-08-10T06:49:52.014830+00:00,56.181,,0.0,3.0,0.0,10.0,0.0,330.0,0.068,0.037,330.0,2.226,0.332,1.0,0.003506550709981216,0.380811078140455,423917448.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:52.999098+00:00,57.181,,0.0,3.0,0.0,10.0,0.0,331.0,0.068,0.037,331.0,2.228,0.332,1.0,0.0037095910853027526,0.3839835728952772,428111752.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:54.032266+00:00,58.186,,0.0,3.0,0.0,10.0,0.0,405.0,0.071,0.037,405.0,2.442,0.332,1.0,0.02124327564735011,0.558648111332008,441028840.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:55.030484+00:00,59.186,,0.0,3.0,0.0,10.0,0.0,407.0,0.071,0.037,407.0,2.466,0.332,1.0,0.00849092165921535,0.3678963110667996,447441256.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:56.026251+00:00,60.191,,0.0,3.0,0.0,10.0,0.0,408.0,0.071,0.037,408.0,2.47,0.332,1.0,0.006798570574389925,0.3302938196555218,451718376.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:57.038523+00:00,61.195,,0.0,3.0,0.0,10.0,0.0,411.0,0.071,0.037,411.0,2.482,0.332,1.0,0.0059756855124519165,0.5099601593625498,458030720.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:58.034778+00:00,62.199,,0.0,3.0,0.0,10.0,0.0,411.0,0.071,0.037,411.0,2.482,0.332,1.0,0.004417989154768419,0.4794383149448345,462225024.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:49:59.054508+00:00,63.201,,0.0,3.0,0.0,10.0,0.0,412.0,0.074,0.037,412.0,2.585,0.332,1.0,0.012295630031049621,0.4904522613065327,468552320.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:00.062706+00:00,64.204,,0.0,3.0,0.0,10.0,0.0,413.0,0.075,0.037,413.0,2.61,0.332,1.0,0.010819461350889072,0.5222993062438057,474917176.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:01.096103+00:00,65.206,,0.0,3.0,0.0,10.0,0.0,488.0,0.076,0.037,488.0,2.77,0.332,1.0,0.02238807577357988,0.43461160275319566,485596272.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:02.051704+00:00,66.206,,0.0,3.0,0.0,10.0,0.0,489.0,0.076,0.037,489.0,2.778,0.332,1.0,0.007364504316388203,0.47717842323651455,489801072.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:03.087576+00:00,67.211,,0.0,3.0,0.0,10.0,0.0,490.0,0.077,0.037,490.0,2.793,0.332,1.0,0.010468932300530634,0.40218470705064546,496292336.0,3.0,0.141,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:04.037523+00:00,68.214,,0.0,3.0,0.0,10.0,0.0,492.0,0.078,0.037,492.0,2.834,0.332,1.0,0.018311943862712954,0.5020618556701031,372948648.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:05.041951+00:00,69.218,,0.0,3.0,0.0,10.0,0.0,493.0,0.079,0.037,493.0,2.852,0.332,1.0,0.006347607402190784,0.34530938123752497,379278184.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:06.057755+00:00,70.219,,0.0,3.0,0.0,10.0,0.0,532.0,0.093,0.037,533.0,2.977,0.332,1.0,0.015286702008274623,0.34496510468594216,385727592.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:07.035203+00:00,71.219,,0.0,3.0,0.0,10.0,0.0,534.0,0.093,0.037,534.0,2.982,0.332,1.0,0.0040865074831022636,0.327217125382263,392030568.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:08.046439+00:00,72.224,,0.0,3.0,0.0,10.0,0.0,536.0,0.093,0.037,536.0,3.014,0.332,1.0,0.0071337270737978995,0.3085427135678392,398473680.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:09.055658+00:00,73.229,,0.0,3.0,0.0,10.0,0.0,608.0,0.093,0.037,608.0,3.176,0.332,1.0,0.014807476804849564,0.44642857142857145,409110280.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:10.057097+00:00,74.23,,0.0,3.0,0.0,10.0,0.0,610.0,0.094,0.037,610.0,3.18,0.332,1.0,0.00715684875530245,0.3013013013013013,413434504.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:11.064398+00:00,75.232,,0.0,3.0,0.0,10.0,0.0,612.0,0.094,0.037,612.0,3.202,0.332,1.0,0.006890856361759257,0.3,419857728.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:12.063165+00:00,76.235,,0.0,3.0,0.0,10.0,0.0,616.0,0.096,0.037,616.0,3.234,0.332,1.0,0.008006260353139368,0.3731041456016178,428305600.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:13.073398+00:00,77.236,,0.0,3.0,0.0,10.0,0.0,616.0,0.096,0.037,616.0,3.234,0.332,1.0,0.003891522161239441,0.353938185443669,432499904.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:14.065574+00:00,78.239,,0.0,3.0,0.0,10.0,0.0,655.0,0.096,0.037,655.0,3.321,0.332,1.0,0.013227751047024339,0.4423076923076923,443130640.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:15.070261+00:00,79.24,,0.0,3.0,0.0,10.0,0.0,658.0,0.098,0.037,658.0,3.343,0.332,1.0,0.007349380330954404,0.31,449446928.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:16.055017+00:00,80.241,,0.0,3.0,0.0,10.0,0.0,695.0,0.099,0.037,695.0,3.389,0.332,1.0,0.0073298983945511795,0.2787878787878788,455787920.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:17.070033+00:00,81.246,,0.0,3.0,0.0,10.0,0.0,696.0,0.099,0.037,696.0,3.39,0.332,1.0,0.0036177032893679496,0.3290386521308226,462086416.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:18.111371+00:00,82.25,,0.0,3.0,0.0,10.0,0.0,696.0,0.099,0.037,696.0,3.39,0.332,1.0,0.003572931178877762,0.3402777777777778,466280720.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
2026-08-10T06:50:19.107327+00:00,83.251,,0.0,3.0,0.0,10.0,0.0,734.0,0.099,0.037,734.0,3.454,0.332,1.0,0.014043403526820403,0.4353059177532598,476984608.0,4.0,0.16,0.092,27.0,2.0,5.0,50.0
2026-08-10T06:50:20.085128+00:00,84.252,,0.0,3.0,0.0,10.0,0.0,736.0,0.099,0.037,736.0,3.485,0.332,1.0,0.008227160473826446,0.31466395112016293,483313056.0,4.0,0.16,0.092,27.0,1.0,5.0,50.0
